7.08528e-05	-5564514.31	-0,7.17535e-06,1.45371e-05,2.20952e-05,2.98604e-05,3.78443e-05,4.60597e-05,5.45204e-05,6.32414e-05,7.22394e-05,8.15324e-05,9.11404e-05,0.000101086,0.000111393,0.000122089,0.000133204,0.000144774,0.000156836,0.000169434,0.000182618,0.000196446,0.000210983,0.000226306,0.000242505,0.000259687,0.000277978,0.000297531,0.000318535,0.00034122,0.00036588,0.000392892,0.000422752,0.000456133,0.000493977,0.000537665,0.000589337,0.000652579,0.000734111,0.000849024,0.00104547,inf	3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44,3528.44
7.59996e-05	-5555799.01	-0,7.17535e-06,1.45371e-05,2.20952e-05,2.98604e-05,3.78443e-05,4.60597e-05,5.45204e-05,6.32414e-05,7.22394e-05,8.15324e-05,9.11404e-05,0.000101086,0.000111393,0.000122089,0.000133204,0.000144774,0.000156836,0.000169434,0.000182618,0.000196446,0.000210983,0.000226306,0.000242505,0.000259687,0.000277978,0.000297531,0.000318535,0.00034122,0.00036588,0.000392892,0.000422752,0.000456133,0.000493977,0.000537665,0.000589337,0.000652579,0.000734111,0.000849024,0.00104547,inf	18785.4,14170.2,8773.27,6232.2,4957.95,4254.56,3836.22,3573.36,3401.23,3285.1,3176.46,3176.46,3097.26,3097.26,3057.87,3057.87,3038.69,3038.69,3030.26,3030.26,3027.04,3027.04,3025.24,3025.24,3021.83,3021.83,3013.79,3013.79,2997.98,2997.98,2970.93,2970.93,2926.85,2926.85,2850.99,2850.99,2691.4,2691.4,2389.61,2389.61
8.2594e-05	-5551908.51	-0,7.17535e-06,1.45371e-05,2.20952e-05,2.98604e-05,3.78443e-05,4.60597e-05,5.45204e-05,6.32414e-05,7.22394e-05,8.15324e-05,9.11404e-05,0.000101086,0.000111393,0.000122089,0.000133204,0.000144774,0.000156836,0.000169434,0.000182618,0.000196446,0.000210983,0.000226306,0.000242505,0.000259687,0.000277978,0.000297531,0.000318535,0.00034122,0.00036588,0.000392892,0.000422752,0.000456133,0.000493977,0.000537665,0.000589337,0.000652579,0.000734111,0.000849024,0.00104547,inf	24449.6,20404.8,11169.5,7141.63,5264.24,4284.63,3727.43,3390.25,3177.14,3038.64,2916.51,2916.51,2835.79,2835.79,2802.13,2802.13,2790.44,2790.44,2789.11,2789.11,2791.13,2791.13,2791.51,2791.51,2786.01,2786.01,2770.05,2770.05,2738.86,2738.86,2687.18,2687.18,2606.01,2606.01,2472.74,2472.74,2215.01,2215.01,1800.65,1800.65
8.97573e-05	-5549434.85	-0,7.17535e-06,1.45371e-05,2.20952e-05,2.98604e-05,3.78443e-05,4.60597e-05,5.45204e-05,6.32414e-05,7.22394e-05,8.15324e-05,9.11404e-05,0.000101086,0.000111393,0.000122089,0.000133204,0.000144774,0.000156836,0.000169434,0.000182618,0.000196446,0.000210983,0.000226306,0.000242505,0.000259687,0.000277978,0.000297531,0.000318535,0.00034122,0.00036588,0.000392892,0.000422752,0.000456133,0.000493977,0.000537665,0.000589337,0.000652579,0.000734111,0.000849024,0.00104547,inf	24509.1,23174,12077.5,7388.76,5272.83,4199.34,3603.82,3251.99,3035.31,2898.83,2785.27,2785.27,2717.9,2717.9,2696.18,2696.18,2693.97,2693.97,2699.54,2699.54,2705.51,2705.51,2706.35,2706.35,2696.95,2696.95,2671.5,2671.5,2623.99,2623.99,2547.76,2547.76,2431.31,2431.31,2246.75,2246.75,1913.39,1913.39,1443.97,1443.97
9.71766e-05	-5547570.09	-0,7.17535e-06,1.45371e-05,2.20952e-05,2.98604e-05,3.78443e-05,4.60597e-05,5.45204e-05,6.32414e-05,7.22394e-05,8.15324e-05,9.11404e-05,0.000101086,0.000111393,0.000122089,0.000133204,0.000144774,0.000156836,0.000169434,0.000182618,0.000196446,0.000210983,0.000226306,0.000242505,0.000259687,0.000277978,0.000297531,0.000318535,0.00034122,0.00036588,0.000392892,0.000422752,0.000456133,0.000493977,0.000537665,0.000589337,0.000652579,0.000734111,0.000849024,0.00104547,inf	23681.4,24623.6,12432.1,7430.76,5219.81,4117.96,3516.94,3168.09,2957.74,2829.06,2728.18,2728.18,2675.66,2675.66,2665.47,2665.47,2671.82,2671.82,2683.37,2683.37,2692.63,2692.63,2693.61,2693.61,2680.3,2680.3,2645.71,2645.71,2582.56,2582.56,2482.8,2482.8,2332.62,2332.62,2100.3,2100.3,1703.47,1703.47,1203.8,1203.8
0.000104716	-5546035.54	-0,7.17535e-06,1.45371e-05,2.20952e-05,2.98604e-05,3.78443e-05,4.60597e-05,5.45204e-05,6.32414e-05,7.22394e-05,8.15324e-05,9.11404e-05,0.000101086,0.000111393,0.000122089,0.000133204,0.000144774,0.000156836,0.000169434,0.000182618,0.000196446,0.000210983,0.000226306,0.000242505,0.000259687,0.000277978,0.000297531,0.000318535,0.00034122,0.00036588,0.000392892,0.000422752,0.000456133,0.000493977,0.000537665,0.000589337,0.000652579,0.000734111,0.000849024,0.00104547,inf	23015.2,25526.3,12543.7,7391.02,5149.88,4047.7,3454.08,3114.43,2913.43,2793.87,2705.97,2705.97,2667.46,2667.46,2667.73,2667.73,2681.94,2681.94,2699.27,2699.27,2712.15,2712.15,2714.03,2714.03,2697.95,2697.95,2655.64,2655.64,2578.46,2578.46,2456.82,2456.82,2274.66,2274.66,1997.43,1997.43,1545.75,1545.75,1029.57,1029.57
0.00011231	-5544712.90	-0,7.17535e-06,1.45371e-05,2.20952e-05,2.98604e-05,3.78443e-05,4.60597e-05,5.45204e-05,6.32414e-05,7.22394e-05,8.15324e-05,9.11404e-05,0.000101086,0.000111393,0.000122089,0.000133204,0.000144774,0.000156836,0.000169434,0.000182618,0.000196446,0.000210983,0.000226306,0.000242505,0.000259687,0.000277978,0.000297531,0.000318535,0.00034122,0.00036588,0.000392892,0.000422752,0.000456133,0.000493977,0.000537665,0.000589337,0.000652579,0.000734111,0.000849024,0.00104547,inf	22629.8,26147.5,12527.9,7311.1,5073.74,3985.01,3404.54,3076.37,2885.44,2774.98,2699.2,2699.2,2673.23,2673.23,2682.83,2682.83,2704.37,2704.37,2727.53,2727.53,2744.61,2744.61,2748.47,2748.47,2731.09,2731.09,2682.8,2682.8,2593.47,2593.47,2451.77,2451.77,2239.39,2239.39,1919.85,1919.85,1420.37,1420.37,896.483,896.483
0.000119926	-5543542.79	-0,7.17535e-06,1.45371e-05,2.20952e-05,2.98604e-05,3.78443e-05,4.60597e-05,5.45204e-05,6.32414e-05,7.22394e-05,8.15324e-05,9.11404e-05,0.000101086,0.000111393,0.000122089,0.000133204,0.000144774,0.000156836,0.000169434,0.000182618,0.000196446,0.000210983,0.000226306,0.000242505,0.000259687,0.000277978,0.000297531,0.000318535,0.00034122,0.00036588,0.000392892,0.000422752,0.000456133,0.000493977,0.000537665,0.000589337,0.000652579,0.000734111,0.000849024,0.00104547,inf	22476.9,26597.3,12439.9,7211.11,4996.41,3928.12,3363.21,3047.07,2865.98,2763.99,2699.04,2699.04,2683.94,2683.94,2701.7,2701.7,2730,2730,2759.03,2759.03,2780.86,2780.86,2787.69,2787.69,2770.37,2770.37,2717.77,2717.77,2618.08,2618.08,2458.05,2458.05,2217.12,2217.12,1857.7,1857.7,1316.53,1316.53,791.032,791.032
0.000127544	-5542490.68	-0,7.17535e-06,1.45371e-05,2.20952e-05,2.98604e-05,3.78443e-05,4.60597e-05,5.45204e-05,6.32414e-05,7.22394e-05,8.15324e-05,9.11404e-05,0.000101086,0.000111393,0.000122089,0.000133204,0.000144774,0.000156836,0.000169434,0.000182618,0.000196446,0.000210983,0.000226306,0.000242505,0.000259687,0.000277978,0.000297531,0.000318535,0.00034122,0.00036588,0.000392892,0.000422752,0.000456133,0.000493977,0.000537665,0.000589337,0.000652579,0.000734111,0.000849024,0.00104547,inf	22493.9,26930.8,12310.6,7102.41,4921.06,3876.58,3327.94,3023.52,2851.59,2757.23,2701.64,2701.64,2695.68,2695.68,2720.44,2720.44,2754.93,2754.93,2789.73,2789.73,2816.69,2816.69,2827.26,2827.26,2811.13,2811.13,2755.64,2755.64,2647.15,2647.15,2470.35,2470.35,2202.38,2202.38,1805.36,1805.36,1227.91,1227.91,705.195,705.195
0.000135155	-5541534.07	-0,7.17535e-06,1.45371e-05,2.20952e-05,2.98604e-05,3.78443e-05,4.60597e-05,5.45204e-05,6.32414e-05,7.22394e-05,8.15324e-05,9.11404e-05,0.000101086,0.000111393,0.000122089,0.000133204,0.000144774,0.000156836,0.000169434,0.000182618,0.000196446,0.000210983,0.000226306,0.000242505,0.000259687,0.000277978,0.000297531,0.000318535,0.00034122,0.00036588,0.000392892,0.000422752,0.000456133,0.000493977,0.000537665,0.000589337,0.000652579,0.000734111,0.000849024,0.00104547,inf	22630.3,27179,12158.2,6991.69,4849.64,3830.3,3297.73,3004.34,2840.7,2753.03,2705.35,2705.35,2706.91,2706.91,2737.57,2737.57,2777.63,2777.63,2818.05,2818.05,2850.32,2850.32,2865.18,2865.18,2851.11,2851.11,2793.86,2793.86,2677.88,2677.88,2485.6,2485.6,2191.94,2191.94,1759.47,1759.47,1150.61,1150.61,633.875,633.875
